DIRECTORIO	NRO_ENCUESTA	HOGAR_NUMERO	P6008	P6007	P6007S1	FEX_P
367164720	234	1	2	2		1131.30328460574
367137960	234	1	1			482.550896378972
367095480	234	1	4	2		563.780299641986
367109280	234	1	4	2		1925.761226362
367075440	234	1	4	2		1631.00515147695
367088880	234	1	6	2		1913.8219648125
367054200	234	1	4	2		1612.69234562203
367152480	234	1	5	2		990.258260484615
367075560	234	1	3	2		1936.83405115755
367085400	234	1	2	1	1	160.921493518548
367053600	234	1	1			1891.10705510555
367047240	234	1	7	2		1668.14591175681
367095840	234	1	4	2		979.438886035138
367078920	234	1	1			1497.3858987419
367164840	234	1	3	2		1066.27445193066
367168920	234	1	3	2		1175.78480708179
367168320	234	1	4	2		1054.76142310004
367166760	234	1	1			1319.10256198398
367167960	234	1	3	2		1182.13988609757
366967920	234	1	2	2		116.566229560311
366967920	234	2	4	2		116.566229560311
367169640	234	1	4	2		632.170701189812
367164600	234	1	5	2		1198.72060688917
367070640	234	1	5	2		1453.50040786056
367098120	234	1	3	2		2504.53949921816
367150440	234	1	4	2		960.619322087696
367145160	234	1	1			757.787610320767
367100760	234	1	5	2		795.535315102479
367062480	234	1	3	2		1668.28730037681
367096680	234	1	3	2		979.438886035138
367130040	234	1	2	2		673.527634556073
367090800	234	1	4	1	1	800.417570912329
367081920	234	1	4	2		212.305771575412
367082520	234	1	3	2		179.289574110805
367076880	234	1	2	2		1453.94608504302
367081080	234	1	4	2		1697.98556424517
367109760	234	1	2	2		1281.61968343402
367121280	234	1	2	2		1918.11434594035
367088400	234	1	3	2		2050.83772879098
367088400	234	2	1			2050.83772879098
367162320	234	1	2	2		1038.24287650378
367133760	234	1	2	2		1762.01885957232
367156320	234	1	5	2		1346.91310581457
367095600	234	1	4	2		863.852902725378
367046520	234	1	5	2		1675.91677764113
367062360	234	1	5	2		1252.0552865513
367062360	234	2	1			1252.0552865513
367143840	234	1	4	2		693.474196712125
367081800	234	1	2	2		198.742547087381
367092000	234	1	8	2		2366.77512468599
367124040	234	1	3	2		3088.96548295135
367073520	234	1	3	2		1668.28730037681
367065600	234	1	3	2		1567.22919038238
367146360	234	1	2	2		877.405848074303
367146360	234	2	3	2		877.405848074303
367146360	234	3	2	2		877.405848074303
367104360	234	1	1			786.726874964168
367092480	234	1	4	2		760.428847767385
367075080	234	1	3	2		1461.88273986726
367137840	234	1	1			724.9755741444
367072800	234	1	3	2		1481.00170530088
367155120	234	1	1			1199.78462254895
367120440	234	1	4	2		874.799906131993
367079880	234	1	3	2		1744.8180969722
367144200	234	1	2	2		398.899744939255
367154040	234	1	4	2		1188.69027484752
367154040	234	2	1			1188.69027484752
367060200	234	1	5	2		1425.36886416435
367194120	234	1	3	2		132.998534679956
367188240	234	1	3	2		1261.33849700184
367206840	234	1	3	2		220.825733843986
367188000	234	1	4	2		1213.14725217676
367200120	234	1	4	2		1159.83627205979
367186320	234	1	4	2		151.141681546966
367194000	234	1	2	2		1149.11041391194
367178520	234	1	2	2		1944.0628708034
367204440	234	1	1			200.849600132171
367191000	234	1	4	2		623.22921836783
367193400	234	1	3	2		801.862661452293
367194960	234	1	3	2		1205.90149483994
367242600	234	1	2	2		768.734557020593
366384240	234	1	4	2		1686.5235943656
366486840	234	1	1			786.06030771121
366474240	234	1	3	2		815.726537149123
366441240	234	1	1			1564.4938996831
366570720	234	1	4	2		2158.80232067707
366491280	234	1	5	2		435.493506493506
366445560	234	1	5	2		673.624049746804
366434400	234	1	1			1032.97858903223
366565680	234	1	5	2		722.569592616539
366545640	234	1	2	2		3490.55022876686
366556440	234	1	5	2		1528.7944260332
366454560	234	1	5	2		1137.21473139132
366592800	234	1	2	2		791.378527483639
366540600	234	1	1			1455.87084371943
366447720	234	1	4	2		761.941841485139
366445200	234	1	3	2		536.476095314435
366544920	234	1	3	2		4062.94728570182
366539160	234	1	2	2		568.226821463636
366583680	234	1	3	2		630.229203364189
366596160	234	1	5	2		1054.27703141663
366398280	234	1	4	1	3	1649.78460010491
366386040	234	1	6	2		1609.90419019417
366469920	234	1	5	2		1044.32095863225
366557160	234	1	2	2		615.759999999999
366511080	234	1	2	2		1918.11434594035
366594360	234	1	4	2		632.170701189812
366410880	234	1	4	2		1587.56533777808
366584760	234	1	2	2		407.212984336569
366395760	234	1	2	2		1545.31069707215
366405480	234	1	2	2		1660.35064555257
366555720	234	1	3	2		1468.56834476317
366546720	234	1	7	2		4285.67575666639
366534840	234	1	3	2		631.363134959596
366478200	234	1	5	2		988.449947256494
366549960	234	1	5	2		1750.54188007907
366444840	234	1	1			720.555282068609
366416640	234	1	1			1703.79045925145
366402600	234	1	4	2		1548.31669008255
366550320	234	1	2	2		1267.80604413179
366414480	234	1	3	2		1616.91083185369
366432840	234	1	6	2		1741.27447164743
366602280	234	1	1			761.203322624633
366601920	234	1	2	2		579.070949620225
366397200	234	1	3	2		1499.58323854381
366393600	234	1	5	2		1610.19400297549
366409080	234	1	4	2		1664.09613437346
366528360	234	1	2	2		1016.47762285333
366403320	234	1	1			1536.63454643742
366384600	234	1	3	2		1432.00776928612
366478560	234	1	4	2		845.975999593961
366595800	234	1	1			525.971198050638
366536640	234	1	5	2		1110.04855271189
366508200	234	1	1			1748.91547933392
366517560	234	1	5	2		631.363134959596
366603360	234	1	4	2		553.862100055501
367192440	234	1	4	2		205.052242195078
367193160	234	1	2	2		236.756235662002
367184160	234	1	2	1	1	178.285408430176
367173960	234	1	3	2		4720.29811149175
367201680	234	1	3	2		169.145606665247
367186800	234	1	2	2		148.850531413418
367180440	234	1	3	2		747.045193521232
367200240	234	1	7	2		1250.64831215425
367177200	234	1	2	2		1170.28622799179
367208520	234	1	3	2		703.663954267637
367170240	234	1	4	2		1105.42008437365
367203840	234	1	5	2		215.040309050986
367178040	234	1	5	2		2355.64768416486
367107720	234	1	5	2		1905.94649809437
367117320	234	1	4	2		2688.1547237377
367135680	234	1	1			2443.46498877072
367058400	234	1	2	2		1449.75491903967
367058400	234	2	1			1449.75491903967
367125360	234	1	1			1026.12410952349
367147320	234	1	6	2		1215.16144914928
367074960	234	1	4	2		1678.19045399672
367083360	234	1	2	2		1335.56841494077
367101600	234	1	1			1018.48189042466
367070760	234	1	4	2		1573.47101815482
367086720	234	1	4	2		173.117702220499
367104120	234	1	2	2		1713.11658352156
367052160	234	1	3	2		1979.47196874847
367069920	234	1	4	2		1721.6302676956
367154520	234	1	2	2		1191.72409898645
367054800	234	1	1			1621.93010124357
367108440	234	1	2	2		1281.61968343402
367057920	234	1	3	1	1	1493.19473273854
367111680	234	1	2	2		1668.08704718107
367043880	234	1	5	2		2102.28237188256
367163400	234	1	1			1627.25966265606
367168560	234	1	4	2		1110.9836937911
367165440	234	1	3	2		1299.52900959087
367169040	234	1	5	2		989.008813816007
367166160	234	1	6	2		1345.84909015479
367169520	234	1	1			1319.10256198398
367169280	234	1	1			1248.21326697878
367166040	234	1	3	2		1123.24276104325
367164240	234	1	2	2		1191.72409898645
366837720	234	1	2	1	1	777.615381384571
366899280	234	1	2	2		3269.89666428868
366794400	234	1	9	2		1421.74273780681
366870360	234	1	3	2		1559.32008120762
366788760	234	1	3	2		1198.77708372163
366777600	234	1	2	2		1348.06604376253
366822240	234	1	4	2		1439.99511375346
366813240	234	1	4	1	3	1649.78460010491
366910200	234	1	3	2		1900.7390444066
366788880	234	1	4	2		1643.07203760886
366860400	234	1	4	2		2347.59129693597
366839760	234	1	4	2		1019.31598245444
366837480	234	1	5	2		603.646163313582
366955440	234	1	7	2		170.211617927662
366809400	234	1	4	2		1548.31669008255
366918360	234	1	3	1	3	2244.73412362219
366837120	234	1	2	2		624.087188735159
366885480	234	1	1			2697.82276587208
366886560	234	1	2	2		3718.48902076501
366932760	234	1	2	2		681.979516591557
366828000	234	1	9	2		243.975713889103
366940200	234	1	6	2		624.985033050609
366895920	234	1	2	2		1211.62951930008
366865800	234	1	3	2		1282.20944547442
366963600	234	1	5	2		1776.94421485074
366822960	234	1	7	2		230.673852167669
366892680	234	1	4	2		4480.69273769041
366912120	234	1	5	2		1932.01735043074
366887760	234	1	2	2		2631.72616118329
367065360	234	1	7	2		1472.55416668411
367128600	234	1	2	2		679.345284815383
367076160	234	1	2	2		1524.44151899976
367076640	234	1	1			1627.25966265606
367067160	234	1	2	2		1646.03911128402
367088280	234	1	6	2		1330.46988327656
367094400	234	1	2	2		999.231613787766
367085040	234	1	4	2		183.015158627201
367130400	234	1	8	2		961.004580032492
367155960	234	1	2	2		1191.72409898645
367090920	234	1	4	2		1127.10448179372
367065720	234	1	3	2		1747.50551943959
367064280	234	1	3	2		1645.55745033432
367101720	234	1	3	2		2025.11813309877
367059720	234	1	2	1	1	1682.80858951701
367074840	234	1	4	2		1481.00170530088
367088160	234	1	3	2		2474.88028312562
367084680	234	1	4	2		226.881702921736
367115040	234	1	4	2		776.607487156116
367085280	234	1	4	2		180.816602057905
367078680	234	1	4	2		1398.31324390648
367046160	234	1	7	2		1337.30049528722
367058640	234	1	5	2		1575.37231034042
367067760	234	1	8	2		1829.98175822061
367060800	234	1	3	2		1591.75650378143
367057200	234	1	2	2		1583.81984895719
367096080	234	1	4	2		1012.55906654938
367063680	234	1	2	2		1722.42087272311
367088520	234	1	5	2		2369.53079572305
367203240	234	1	5	2		1114.42395913078
367204080	234	1	2	2		184.997603398709
367245960	234	1	4	2		290.137068854429
367241280	234	1	3	2		1315.1043442747
367248960	234	1	3	2		566.739088817316
367248360	234	1	2	2		476.245368475974
367246920	234	1	5	2		542.617100367174
367248840	234	1	2	2		791.132046247338
367249200	234	1	4	2		732.480278982699
367241520	234	1	3	2		1370.72927630474
367247520	234	1	4	2		594.545913811897
367234800	234	1	5	2		1119.62895736053
367247160	234	1	3	2		487.683274901483
366779760	234	1	2	2		1395.04414887758
366810000	234	1	1			1497.3858987419
366899400	234	1	4	2		2682.56122306908
366873840	234	1	1			917.69311376825
366968640	234	1	4	2		144.888057623772
366953880	234	1	1			111.204171580252
366939840	234	1	3	2		1277.49411342694
366946800	234	1	7	2		810.380496947944
366857400	234	1	2	2		2068.5849117218
367100400	234	1	4	2		957.476255935452
367148640	234	1	1			691.546053351498
367148280	234	1	2	1	1	588.297570837192
367094160	234	1	2	2		832.769900566035
367069440	234	1	2	2		1621.10199785705
367117800	234	1	3	2		2688.1547237377
367145760	234	1	3	2		657.870979669136
367068240	234	1	1			1632.67420558976
367126800	234	1	3	2		3974.25510073943
367124880	234	1	8	2		5287.48484739314
367072680	234	1	3	2		1493.19473273854
367061400	234	1	1			1632.67420558976
367114560	234	1	2	2		755.779268404805
367071360	234	1	4	2		1624.84748667794
367108560	234	1	6	2		2638.28849939267
367077000	234	1	3	2		1577.66218415817
367195920	234	1	3	2		169.145606665247
367160880	234	1	3	2		1471.12181007668
367059480	234	1	3	2		1682.80858951701
367063440	234	1	3	2		1668.28730037681
367084920	234	1	5	2		207.296776689549
367066800	234	1	1			1497.3858987419
367117560	234	1	3	2		1646.49707849139
367155360	234	1	5	2		1159.11382843634
367159440	234	1	2	2		1132.62859254957
367086000	234	1	5	2		167.725811170303
367111560	234	1	3	2		1820.95598024585
367045320	234	1	3	1	2	918.644384189295
367109640	234	1	4	2		2528.48005762226
367122600	234	1	4	1	3	1402.80915362309
367049520	234	1	1			1471.66355304901
367098480	234	1	3	1	3	1115.94693137916
367154280	234	1	2	2		1250.62122404077
367079760	234	1	1			1627.25966265606
367080840	234	1	2	2		1716.19022362407
367062600	234	1	6	2		1531.93249664154
367124760	234	1	4	2		4079.4595792104
367071120	234	1	1			1703.79045925145
367106280	234	1	1			1573.45374992834
367115760	234	1	6	2		1959.72077922078
367137000	234	1	2	2		506.172268928991
367158600	234	1	7	2		1691.63175991845
367103880	234	1	5	2		1076.90392698963
367132080	234	1	4	2		1317.76913382866
367096800	234	1	2	2		999.231613787766
367075920	234	1	3	2		1602.59929758514
367101120	234	1	4	2		1012.55906654938
367146720	234	1	5	2		601.754396579892
367077240	234	1	1			1627.25966265606
367061280	234	1	3	2		1501.13138756279
367147560	234	1	10	2		908.672689794055
367104000	234	1	9	2		1241.51885759982
367070160	234	1	2	2		1621.10199785705
367123320	234	1	1			3462.72294079059
367155600	234	1	2	2		1191.72409898645
367044960	234	1	9	2		644.060474823908
367062240	234	1	2	2		1682.80858951701
367080240	234	1	2	2		1583.81984895719
367075320	234	1	4	2		1715.47260289658
367048080	234	1	5	2		1468.97138969466
367059000	234	1	2	2		1621.10199785705
367109880	234	1	3	2		2112.88170553464
367149960	234	1	8	2		1191.56063286344
366531600	234	1	2	2		1484.32758182833
366563760	234	1	3	2		737.272069707241
366385320	234	1	2	2		1431.72767249219
366574680	234	1	3	2		2244.73412362219
366417360	234	1	4	1	3	1587.56533777808
366486120	234	1	2	2		917.173640414058
366476040	234	1	4	2		733.974922303974
366509640	234	1	1			1684.38408825436
366409800	234	1	2	2		1493.19473273854
366447000	234	1	6	2		726.182743968634
366391440	234	1	4	2		1572.94056978563
366591360	234	1	1			761.203322624633
366523680	234	1	5	2		1408.29307495536
366539520	234	1	2	2		1335.89482364549
366413400	234	1	4	2		1583.81984895719
366586920	234	1	4	2		511.47098965012
366474600	234	1	3	2		982.188250370854
366566040	234	1	2	2		674.88014346329
366431640	234	1	1			1032.97858903223
366526200	234	1	2	2		4886.7703202736
366413040	234	1	3	2		1501.13138756279
366524040	234	1	6	2		651.826383226057
366501360	234	1	5	2		1832.54472768121
366451680	234	1	5	2		688.317687462772
366390720	234	1	4	2		1573.23038256695
366492480	234	1	3	2		2150.38233346281
366561840	234	1	3	2		1426.35420833478
366464880	234	1	4	2		761.941841485139
366581760	234	1	3	2		844.478279053226
366462000	234	1	3	2		612.650440545503
366417720	234	1	2	2		1699.02832138783
366543480	234	1	2	2		1870.25275310369
366490920	234	1	2	2		1063.59701684454
366573240	234	1	1			2247.89778108811
366573240	234	2	1			2247.89778108811
366389640	234	1	8	2		1656.20155829776
367078440	234	1	5	2		1649.78460010491
367045080	234	1	3	2		1061.20645544382
366526560	234	1	4	2		1215.91880357156
366480720	234	1	3	2		917.173640414058
366947400	234	1	3	2		1302.93993486093
366876840	234	1	4	2		2216.18073191981
366829560	234	1	3	2		146.345562172224
366907800	234	1	4	2		1146.21665007038
366911280	234	1	3	2		1086.174542183
366886200	234	1	2	2		1358.98155883599
366948840	234	1	6	2		1337.48200152251
366801600	234	1	2	2		1544.57120126166
366883200	234	1	2	2		1587.81726300863
366906480	234	1	5	2		1190.59475339063
366924000	234	1	3	2		363.843972925945
366777720	234	1	3	2		1983.90376259345
366925080	234	1	3	2		428.027489548414
366939000	234	1	7	2		629.38511922558
366864600	234	1	5	2		1719.67454344369
366926280	234	1	4	2		1333.09912284529
366925560	234	1	4	2		1150.23927648454
366867720	234	1	3	2		1361.07895473755
366835440	234	1	3	2		1912.56342764661
366949560	234	1	3	2		1368.57992799287
366971880	234	1	2	2		132.377333514799
366840000	234	1	4	2		933.052301624919
366941280	234	1	4	2		1069.499590871
366829200	234	1	3	2		1156.17733023128
366903000	234	1	4	2		1347.99070185577
366922560	234	1	1			632.646983086362
366533760	234	1	4	2		1400.09927689327
366528720	234	1	6	2		1389.4849764064
366562320	234	1	4	2		889.790192258392
366481080	234	1	3	2		896.067776550258
366386760	234	1	3	2		1536.26676215841
366441600	234	1	4	2		1486.41708888539
366520440	234	1	3	2		1484.32758182833
366597240	234	1	5	2		458.028433052013
366402960	234	1	3	2		1586.7875413938
366546000	234	1	5	2		2285.79599132032
366572160	234	1	2	1	1	2216.70347692134
366509280	234	1	3	2		1796.98622640251
366601560	234	1	6	2		1044.00262369588
366580800	234	1	3	2		320.370497427101
366458040	234	1	4	2		1020.13200226067
366397560	234	1	2	2		1545.31069707215
366514680	234	1	1			1949.82360128956
366448080	234	1	2	2		764.381941874421
366537000	234	1	4	2		1925.9099681931
366436560	234	1	5	2		1280.63457363037
366477480	234	1	2	2		601.517067041447
366510360	234	1	5	2		1572.30351171894
366557520	234	1	2	2		1321.37038110544
366589440	234	1	7	2		776.310991408739
366377880	234	1	4	2		1260.50177870928
366521520	234	1	4	2		1306.05898974245
366521520	234	2	4	2		1306.05898974245
366514320	234	1	3	2		1685.4969686355
366531960	234	1	1			1670.06376795368
366600840	234	1	1			674.904616623713
366395400	234	1	4	2		1536.54685895234
366570360	234	1	6	2		2245.74355027261
366483960	234	1	2	2		999.231613787766
366461280	234	1	4	2		896.660942380194
366423120	234	1	2	2		1583.81984895719
366587280	234	1	3	2		907.627915697703
366465960	234	1	5	2		505.188607099898
366568560	234	1	1			780.705833281563
366595440	234	1	1			697.829163334294
366556800	234	1	6	2		2153.61491673282
366458400	234	1	2	2		901.52989630679
366458400	234	2	2	2		901.52989630679
366563040	234	1	4	2		852.09336954991
366585840	234	1	4	2		579.070949620225
366548040	234	1	5	2		615.759999999999
366548040	234	2	1			615.759999999999
366389280	234	1	4	2		1505.65491330926
366469560	234	1	3	2		1010.36498729182
366418440	234	1	5	2		1637.34322266498
366414120	234	1	2	2		1621.10199785705
366484680	234	1	4	2		907.27737591865
366521160	234	1	1			1129.41958094815
366391800	234	1	6	2		1392.35198552324
366589080	234	1	7	2		539.361891654983
366567840	234	1	2	2		737.272069707241
366393240	234	1	4	2		1753.80925084197
366567120	234	1	2	2		737.272069707241
366460920	234	1	3	2		982.188250370854
366586560	234	1	2	2		407.212984336569
366529080	234	1	4	2		1345.11815639591
366530160	234	1	4	2		1356.14496660751
366530880	234	1	5	2		1572.67236768453
366423840	234	1	1			1497.3858987419
366575400	234	1	2	2		2216.70347692134
366590640	234	1	3	2		579.070949620225
366575760	234	1	1			2025.52460431364
366412680	234	1	2	2		1583.81984895719
366474960	234	1	2	2		999.231613787766
366493560	234	1	4	2		2864.64466210625
366500640	234	1	2	2		2150.38233346281
366488640	234	1	4	2		1528.41083577693
366726120	234	1	2	2		1442.53339542229
366752520	234	1	2	2		1634.94833214434
366725280	234	1	1			1806.35975548149
366755640	234	1	3	1	1	737.272069707241
366714000	234	1	3	2		545.76389185575
366751200	234	1	3	2		1640.59236647631
366749880	234	1	1			2575.65136285162
366708000	234	1	3	2		584.473703624535
366773640	234	1	8	2		1043.96968879449
366740400	234	1	2	2		1405.57871583955
